brand_name,brand_label,product_name,product_label,file,db_low_euc,db_low_cos,ap_low_euc,agg_low_euc,k_low_euc,db_vgg16_euc,db_vgg16_cos,ap_vgg16_euc,agg_vgg16_euc,k_vgg16_euc,db_vgg19_euc,db_vgg19_cos,ap_vgg19_euc,agg_vgg19_euc,k_vgg19_euc,db_resnet_euc,db_resnet_cos,ap_resnet_euc,agg_resnet_euc,k_resnet_euc,db_inception_euc,db_inception_cos,ap_inception_euc,agg_inception_euc,k_inception_euc
Yves Saint Laurent,6,lipstick,1,6_1_028.png,-1,0,3,0,8,-1,0,21,3,1,-1,0,12,4,1,-1,0,19,7,6,-1,0,14,7,4
Yves Saint Laurent,6,lipstick,1,6_1_029.png,-1,0,11,6,6,-1,0,6,3,1,-1,-1,22,4,3,-1,0,27,9,4,-1,0,1,0,3
Yves Saint Laurent,6,lipstick,1,6_1_030.png,-1,0,14,9,4,-1,-1,5,9,2,-1,-1,22,6,3,-1,-1,14,3,7,-1,0,3,0,3
Yves Saint Laurent,6,lipstick,1,6_1_031.png,-1,0,10,7,1,-1,0,6,3,1,-1,0,12,3,8,-1,0,19,0,6,-1,0,18,2,5
Yves Saint Laurent,6,lipstick,1,6_1_032.png,-1,0,10,7,1,-1,0,6,3,1,-1,0,12,3,8,-1,0,19,0,6,-1,0,18,2,5
Yves Saint Laurent,6,lipstick,1,6_1_033.png,0,0,0,7,1,-1,0,22,1,5,-1,0,19,0,8,-1,0,25,0,2,-1,0,16,1,9
Yves Saint Laurent,6,lipstick,1,6_1_034.png,-1,0,1,2,5,-1,-1,21,0,5,-1,-1,5,4,1,-1,0,28,8,4,-1,0,16,9,0
Yves Saint Laurent,6,lipstick,1,6_1_035.png,-1,0,10,7,7,-1,-1,6,3,1,-1,0,5,4,1,-1,0,19,9,4,-1,0,1,0,3
Yves Saint Laurent,6,lipstick,1,6_1_036.png,-1,0,6,1,3,-1,-1,5,0,2,-1,-1,21,6,3,-1,-1,19,0,7,-1,0,9,4,1
Yves Saint Laurent,6,lipstick,1,6_1_037.png,-1,0,12,1,9,-1,-1,13,2,3,-1,-1,14,6,4,-1,-1,29,0,5,-1,0,9,4,1
Yves Saint Laurent,6,lipstick,1,6_1_038.png,-1,0,11,6,6,-1,-1,11,6,5,-1,-1,22,6,3,-1,-1,27,9,4,-1,0,9,4,1
Yves Saint Laurent,6,lipstick,1,6_1_039.png,-1,0,15,8,9,-1,-1,11,0,2,-1,-1,21,6,3,-1,-1,18,9,7,-1,0,4,3,2
Yves Saint Laurent,6,lipstick,1,6_1_040.png,-1,0,10,7,7,-1,0,13,3,1,-1,0,5,4,1,-1,0,9,8,1,-1,0,4,3,2
Yves Saint Laurent,6,lipstick,1,6_1_041.png,-1,0,13,0,7,-1,-1,6,3,5,-1,-1,12,4,1,-1,0,28,8,1,-1,0,14,7,4
Yves Saint Laurent,6,lipstick,1,6_1_042.png,0,0,10,7,1,-1,0,6,3,1,-1,0,5,4,1,-1,0,19,8,4,-1,0,19,5,9
Yves Saint Laurent,6,lipstick,1,6_1_043.png,-1,0,15,8,9,-1,-1,5,0,2,-1,-1,21,6,3,-1,-1,30,0,7,-1,0,10,0,6
Yves Saint Laurent,6,lipstick,1,6_1_044.png,-1,0,6,1,2,-1,-1,22,0,2,-1,-1,21,6,3,-1,-1,25,0,7,-1,0,18,2,5
Yves Saint Laurent,6,lipstick,1,6_1_045.png,-1,0,0,7,1,-1,0,6,3,1,-1,0,5,4,1,-1,0,26,1,6,-1,0,19,1,9
Yves Saint Laurent,6,lipstick,1,6_1_046.png,-1,0,10,7,1,-1,0,6,3,1,-1,0,12,3,1,-1,0,10,8,6,-1,0,19,5,9
Yves Saint Laurent,6,lipstick,1,6_1_047.png,-1,0,13,0,7,-1,-1,22,0,5,-1,-1,22,6,3,-1,-1,25,9,7,-1,0,1,0,3
Yves Saint Laurent,6,lipstick,1,6_1_048.png,-1,0,11,6,6,-1,0,6,3,1,-1,0,5,4,9,-1,0,27,9,4,-1,0,17,0,6
Yves Saint Laurent,6,lipstick,1,6_1_049.png,-1,0,15,8,9,-1,-1,15,6,9,-1,-1,16,0,9,-1,-1,31,9,0,-1,0,9,4,1
Christian Louboutin,0,handbag,2,0_2_001.png,0,0,1,2,8,-1,-1,7,2,8,-1,1,29,0,0,-1,0,3,7,3,-1,0,2,0,0
Christian Louboutin,0,handbag,2,0_2_002.png,0,0,5,2,8,-1,0,30,3,6,-1,0,0,1,9,-1,0,0,5,2,-1,0,30,3,8
Christian Louboutin,0,handbag,2,0_2_003.png,-1,0,2,1,9,-1,-1,0,9,9,-1,-1,19,3,8,-1,-1,1,2,7,-1,0,15,5,4
Christian Louboutin,0,handbag,2,0_2_004.png,-1,0,4,5,6,-1,-1,7,9,9,-1,-1,9,3,8,-1,-1,2,2,7,-1,0,29,9,7
Christian Louboutin,0,handbag,2,0_2_005.png,-1,0,0,3,4,-1,-1,0,9,9,-1,-1,19,3,8,-1,-1,38,2,7,-1,0,4,5,4
Christian Louboutin,0,handbag,2,0_2_006.png,0,0,1,2,8,-1,-1,21,2,5,-1,-1,27,2,5,-1,0,39,0,3,-1,0,0,3,8
Christian Louboutin,0,handbag,2,0_2_007.png,0,0,5,2,2,-1,0,19,7,6,-1,-1,28,1,7,-1,0,0,5,2,-1,0,26,4,1
Christian Louboutin,0,handbag,2,0_2_008.png,0,0,5,2,8,-1,1,7,2,8,-1,1,29,0,0,-1,0,3,7,3,-1,0,14,0,0
Christian Louboutin,0,handbag,2,0_2_009.png,0,0,5,2,8,-1,-1,25,2,5,-1,-1,14,2,5,-1,-1,39,0,0,-1,0,17,1,3
Christian Louboutin,0,handbag,2,0_2_010.png,0,0,5,2,2,-1,-1,10,5,5,-1,-1,22,8,1,-1,-1,27,6,5,-1,0,29,9,7
Christian Louboutin,0,handbag,2,0_2_011.png,0,0,5,2,2,-1,1,23,2,1,-1,1,29,0,6,-1,0,4,0,3,-1,0,16,4,1
Christian Louboutin,0,handbag,2,0_2_012.png,0,0,5,2,2,-1,1,23,2,1,-1,1,6,8,6,-1,0,39,0,0,-1,0,27,8,6
Christian Louboutin,0,handbag,2,0_2_013.png,0,0,1,2,8,-1,0,19,3,6,-1,0,0,1,9,-1,0,0,5,2,-1,0,22,3,8
Christian Louboutin,0,handbag,2,0_2_014.png,0,0,1,2,8,-1,1,23,2,1,-1,1,6,2,6,-1,0,4,0,3,-1,0,0,3,8
Christian Louboutin,0,handbag,2,0_2_015.png,0,0,5,2,8,-1,1,23,2,1,-1,1,27,2,0,-1,0,4,0,3,-1,0,30,7,8
Christian Louboutin,0,handbag,2,0_2_016.png,0,0,5,2,8,-1,0,19,7,2,-1,0,0,1,9,-1,0,24,5,2,-1,0,11,8,0
Christian Louboutin,0,handbag,2,0_2_017.png,0,0,5,2,2,-1,0,24,7,6,-1,0,1,1,7,-1,0,40,5,9,-1,0,29,9,7
Christian Louboutin,0,handbag,2,0_2_018.png,0,0,1,2,8,-1,0,19,7,6,-1,0,1,1,7,-1,0,0,5,2,-1,0,33,8,5
Christian Louboutin,0,handbag,2,0_2_019.png,0,0,5,2,8,-1,0,30,4,0,-1,0,1,1,7,-1,0,0,5,2,-1,0,22,3,8
Christian Louboutin,0,handbag,2,0_2_020.png,0,0,5,2,2,-1,-1,10,4,2,-1,-1,22,5,1,-1,0,42,1,6,-1,0,8,9,7
Christian Louboutin,0,handbag,2,0_2_021.png,0,0,1,2,8,-1,0,19,7,6,-1,0,1,1,7,-1,0,24,5,2,-1,0,14,3,0
Christian Louboutin,0,handbag,2,0_2_022.png,0,0,5,2,8,-1,1,21,2,1,-1,1,27,2,6,-1,0,4,0,3,-1,0,25,7,2
Christian Louboutin,0,handbag,2,0_2_023.png,-1,0,0,8,7,-1,-1,1,9,9,-1,-1,2,3,8,-1,-1,5,2,7,-1,0,6,2,9
Christian Louboutin,0,handbag,2,0_2_024.png,-1,0,4,6,6,-1,-1,25,9,9,-1,-1,2,3,8,-1,-1,6,2,7,-1,0,19,2,1
Christian Louboutin,0,handbag,2,0_2_025.png,-1,0,7,3,4,-1,-1,1,9,9,-1,-1,2,3,8,-1,-1,7,2,7,-1,0,4,5,4
Christian Louboutin,0,handbag,2,0_2_026.png,-1,0,4,6,6,-1,-1,7,9,9,-1,-1,2,3,8,-1,-1,8,2,7,-1,0,1,2,1
Christian Louboutin,0,handbag,2,0_2_027.png,-1,0,0,8,7,-1,-1,25,9,9,-1,-1,3,3,8,-1,-1,9,2,7,-1,0,9,0,9
Christian Louboutin,0,handbag,2,0_2_028.png,-1,0,4,5,6,-1,-1,1,9,9,-1,-1,13,3,8,-1,-1,43,2,7,-1,0,9,0,9
Chanel,1,handbag,2,1_2_001.png,0,0,1,2,8,-1,-1,7,5,8,-1,-1,4,0,0,-1,-1,34,6,5,-1,0,18,3,8
Chanel,1,handbag,2,1_2_002.png,0,0,5,2,8,-1,1,7,2,8,-1,-1,18,0,0,-1,0,3,6,3,-1,0,3,8,5
Chanel,1,handbag,2,1_2_003.png,0,0,1,2,8,-1,-1,23,8,1,-1,-1,27,2,6,-1,0,4,0,3,-1,0,0,7,8
Chanel,1,handbag,2,1_2_004.png,0,0,5,2,2,-1,-1,18,2,1,-1,1,6,2,6,-1,-1,4,0,0,-1,0,23,1,6
Chanel,1,handbag,2,1_2_005.png,0,0,1,2,8,-1,-1,25,2,1,-1,1,29,2,6,-1,0,3,7,3,-1,0,2,0,0
Chanel,1,handbag,2,1_2_006.png,0,0,1,2,8,-1,0,15,4,6,-1,0,38,1,0,-1,0,24,5,2,-1,0,18,0,0
Chanel,1,handbag,2,1_2_007.png,0,0,5,2,2,-1,-1,25,2,1,-1,-1,8,2,6,-1,0,28,0,0,-1,0,3,1,5
Chanel,1,handbag,2,1_2_008.png,-1,0,1,2,8,-1,1,21,2,1,-1,1,27,0,6,-1,0,4,0,3,-1,0,0,3,8
Chanel,1,handbag,2,1_2_009.png,0,0,5,2,2,-1,-1,14,2,1,-1,-1,6,0,6,-1,-1,27,6,5,-1,0,8,1,7
Chanel,1,handbag,2,1_2_010.png,0,0,5,2,2,-1,0,22,4,6,-1,0,38,4,1,-1,0,17,8,6,-1,0,8,9,5
Chanel,1,handbag,2,1_2_011.png,0,0,5,2,8,-1,-1,25,5,5,-1,-1,8,8,0,-1,0,39,0,0,-1,0,2,0,0
Chanel,1,handbag,2,1_2_012.png,-1,0,5,2,2,-1,-1,14,2,1,-1,1,6,0,6,-1,-1,16,6,5,-1,0,34,1,3
Chanel,1,handbag,2,1_2_013.png,0,0,5,2,2,-1,1,9,2,1,-1,-1,27,0,0,-1,0,27,0,3,-1,0,3,1,5
Chanel,1,handbag,2,1_2_014.png,0,0,5,2,2,-1,-1,2,5,8,-1,-1,14,0,0,-1,-1,10,6,3,-1,0,33,1,5
Chanel,1,handbag,2,1_2_015.png,0,0,1,2,8,-1,-1,2,5,5,-1,-1,8,0,0,-1,0,34,0,0,-1,0,2,0,0
Chanel,1,handbag,2,1_2_016.png,0,0,5,2,2,-1,-1,18,2,5,-1,-1,6,2,5,-1,-1,4,0,0,-1,0,3,1,3
Chanel,1,handbag,2,1_2_017.png,0,0,5,2,2,-1,1,23,2,1,-1,1,6,2,6,-1,0,39,0,0,-1,0,3,1,5
Chanel,1,handbag,2,1_2_018.png,0,0,1,2,8,-1,2,13,8,5,-1,-1,29,2,0,-1,0,34,0,3,-1,0,0,3,8
Chanel,1,handbag,2,1_2_019.png,-1,0,5,2,2,-1,1,14,2,1,-1,1,6,2,6,-1,-1,28,6,0,-1,0,24,4,1
Chanel,1,handbag,2,1_2_020.png,0,0,5,2,2,-1,0,30,4,0,-1,0,38,4,3,-1,0,49,8,8,-1,0,24,4,7
Chanel,1,handbag,2,1_2_021.png,0,0,5,2,2,-1,-1,9,5,5,-1,-1,13,8,5,-1,-1,27,6,5,-1,0,3,1,5
Chanel,1,handbag,2,1_2_022.png,0,0,5,2,2,-1,-1,7,2,5,-1,-1,14,8,5,-1,0,27,6,5,-1,0,26,4,1
Chanel,1,handbag,2,1_2_023.png,0,0,5,2,2,-1,0,30,4,2,-1,0,36,4,9,-1,0,0,8,6,-1,0,29,9,7
Chanel,1,handbag,2,1_2_024.png,-1,0,5,2,2,-1,-1,22,3,2,-1,-1,5,4,1,-1,0,40,8,9,-1,0,26,4,1
Chanel,1,handbag,2,1_2_025.png,0,0,5,2,2,-1,-1,13,8,5,-1,-1,14,2,5,-1,0,39,0,2,-1,0,33,1,5
Chanel,1,handbag,2,1_2_026.png,0,0,5,2,8,-1,0,15,4,6,-1,0,17,9,7,-1,0,33,9,1,-1,0,22,3,8
Chanel,1,handbag,2,1_2_027.png,0,0,5,2,2,-1,-1,19,5,2,-1,-1,28,1,7,-1,0,49,6,9,-1,0,24,4,1
Chanel,1,handbag,2,1_2_028.png,0,0,1,2,8,-1,-1,8,2,5,-1,1,29,0,0,-1,0,4,6,0,-1,0,33,1,0
Chanel,1,handbag,2,1_2_029.png,0,0,1,2,8,-1,1,23,2,1,-1,1,27,0,0,-1,0,3,7,3,-1,0,0,3,8
Chanel,1,handbag,2,1_2_030.png,0,0,5,2,2,-1,-1,18,2,1,-1,1,6,2,6,-1,0,35,0,0,-1,0,16,1,1
Chanel,1,handbag,2,1_2_031.png,0,0,5,2,2,-1,-1,2,5,8,-1,-1,29,0,0,-1,0,10,6,3,-1,0,7,9,7
Chanel,1,handbag,2,1_2_032.png,0,0,1,2,8,-1,-1,25,2,1,-1,-1,8,0,6,-1,0,34,0,0,-1,0,25,7,2
Chanel,1,handbag,2,1_2_033.png,0,0,1,2,8,-1,1,23,2,1,-1,1,29,2,6,-1,0,4,0,3,-1,0,0,3,8
Chanel,1,handbag,2,1_2_034.png,0,0,1,2,8,-1,1,23,2,1,-1,1,27,2,6,-1,0,4,0,3,-1,0,0,3,8
Chanel,1,handbag,2,1_2_035.png,-1,0,7,3,4,-1,-1,1,9,9,-1,-1,19,3,8,-1,-1,11,2,7,-1,0,4,5,4
Chanel,1,handbag,2,1_2_036.png,-1,0,4,1,6,-1,-1,18,9,9,-1,-1,2,3,8,-1,-1,12,2,7,-1,0,16,4,1
Chanel,1,handbag,2,1_2_037.png,-1,0,2,1,9,-1,-1,1,9,9,-1,-1,13,3,8,-1,-1,12,2,7,-1,0,4,5,4
Chanel,1,handbag,2,1_2_038.png,-1,0,2,1,9,-1,-1,1,9,9,-1,-1,19,3,8,-1,-1,13,2,7,-1,0,4,5,4
Chanel,1,handbag,2,1_2_039.png,-1,0,0,3,7,-1,-1,0,9,9,-1,-1,2,3,8,-1,-1,5,2,7,-1,0,4,5,4
Chanel,1,handbag,2,1_2_040.png,-1,0,4,6,7,-1,-1,1,9,9,-1,-1,2,3,8,-1,-1,14,2,7,-1,0,22,0,8
Chanel,1,handbag,2,1_2_041.png,-1,0,4,8,7,-1,-1,7,9,9,-1,-1,18,3,8,-1,-1,15,2,7,-1,0,4,5,4
Chanel,1,handbag,2,1_2_042.png,0,0,5,2,2,-1,-1,10,4,2,-1,-1,7,5,1,-1,0,42,1,6,-1,0,8,9,7
Chanel,1,handbag,2,1_2_043.png,0,0,1,2,8,-1,-1,25,2,1,-1,-1,8,2,6,-1,0,39,0,0,-1,0,30,3,8
Chanel,1,handbag,2,1_2_044.png,0,0,5,2,8,-1,-1,23,5,8,-1,-1,29,0,0,-1,0,4,0,3,-1,0,0,3,8
Chanel,1,handbag,2,1_2_045.png,0,0,5,2,2,-1,-1,25,2,1,-1,-1,8,2,6,-1,0,28,0,0,-1,0,17,1,3
Chanel,1,handbag,2,1_2_046.png,0,0,1,2,8,-1,-1,2,5,5,-1,-1,13,8,5,-1,-1,39,6,5,-1,0,14,0,0
Chanel,1,handbag,2,1_2_047.png,0,0,5,2,2,-1,-1,2,5,5,-1,-1,14,8,5,-1,0,27,6,5,-1,0,3,1,5
Chanel,1,handbag,2,1_2_048.png,-1,0,1,2,8,-1,-1,25,5,5,-1,-1,13,0,0,-1,-1,27,6,5,-1,0,14,0,0
Chanel,1,handbag,2,1_2_049.png,0,0,5,2,2,-1,-1,18,2,5,-1,-1,6,2,5,-1,0,4,0,0,-1,0,5,6,6
Chanel,1,handbag,2,1_2_050.png,0,0,1,2,8,-1,-1,13,5,5,-1,-1,24,0,5,-1,0,34,0,2,-1,0,0,3,8
Chanel,1,handbag,2,1_2_051.png,0,0,5,2,2,-1,-1,7,2,5,-1,-1,14,2,5,-1,0,39,0,0,-1,0,27,8,5
Chanel,1,handbag,2,1_2_052.png,0,0,5,2,8,-1,-1,7,5,8,-1,-1,27,0,0,-1,0,4,6,3,-1,0,0,3,2
Chanel,1,handbag,2,1_2_053.png,0,0,5,2,2,-1,-1,2,5,8,-1,-1,27,2,0,-1,0,10,6,5,-1,0,33,1,5
Chanel,1,handbag,2,1_2_054.png,0,0,5,2,8,-1,-1,25,5,1,-1,-1,18,0,0,-1,0,16,7,3,-1,0,2,0,0
Chanel,1,handbag,2,1_2_055.png,0,0,5,2,8,-1,-1,19,7,2,-1,-1,27,0,0,-1,0,34,0,2,-1,0,2,0,0
Dolce & Gabbana,2,handbag,2,2_2_001.png,1,0,9,0,3,-1,1,23,2,1,-1,1,27,2,6,-1,0,4,0,3,-1,0,25,7,2
Dolce & Gabbana,2,handbag,2,2_2_002.png,1,0,8,0,3,-1,-1,25,2,5,-1,-1,22,8,5,-1,0,39,0,0,-1,0,23,6,6
Dolce & Gabbana,2,handbag,2,2_2_003.png,1,0,9,0,3,-1,0,3,0,0,-1,0,37,6,3,-1,0,18,5,8,-1,0,32,3,8
Dolce & Gabbana,2,handbag,2,2_2_004.png,1,0,9,0,3,-1,0,20,4,7,-1,0,9,4,7,-1,0,17,8,6,-1,0,5,1,3
Dolce & Gabbana,2,handbag,2,2_2_005.png,1,0,9,0,3,-1,0,3,0,0,-1,0,37,6,3,-1,0,18,5,8,-1,0,25,7,2
Dolce & Gabbana,2,handbag,2,2_2_006.png,1,0,9,0,3,-1,1,23,2,1,-1,1,29,2,6,-1,0,16,0,3,-1,0,27,8,5
Dolce & Gabbana,2,handbag,2,2_2_007.png,0,0,1,2,8,-1,1,23,2,1,-1,1,27,2,6,-1,0,4,0,3,-1,0,0,3,8
Dolce & Gabbana,2,handbag,2,2_2_008.png,1,0,9,0,3,-1,0,11,1,3,-1,0,26,9,2,-1,0,22,4,1,-1,0,13,0,0
Dolce & Gabbana,2,handbag,2,2_2_009.png,1,0,9,0,3,-1,-1,19,7,2,-1,-1,9,1,7,-1,0,24,5,2,-1,0,14,3,0
Dolce & Gabbana,2,handbag,2,2_2_010.png,-1,0,3,5,1,-1,0,4,7,2,-1,0,15,4,7,-1,0,24,5,2,-1,0,25,7,2
Dolce & Gabbana,2,handbag,2,2_2_011.png,-1,0,3,5,1,-1,-1,24,4,2,-1,0,21,4,7,-1,0,33,8,9,-1,0,11,6,9
Dolce & Gabbana,2,handbag,2,2_2_012.png,0,0,5,2,8,-1,-1,21,2,5,-1,-1,22,2,5,-1,-1,4,7,3,-1,0,14,0,0
Dolce & Gabbana,2,handbag,2,2_2_013.png,-1,0,3,5,1,-1,-1,7,7,8,-1,-1,9,1,1,-1,0,24,5,2,-1,0,9,8,9
Dolce & Gabbana,2,handbag,2,2_2_014.png,1,0,9,0,3,-1,0,24,4,6,-1,0,28,1,7,-1,0,24,5,9,-1,0,11,8,9
Dolce & Gabbana,2,handbag,2,2_2_015.png,1,0,9,0,3,-1,0,4,7,7,-1,0,15,4,7,-1,0,40,8,6,-1,0,22,3,8
Dolce & Gabbana,2,handbag,2,2_2_016.png,-1,0,3,5,1,-1,0,4,7,7,-1,0,15,4,7,-1,0,24,5,2,-1,0,25,7,2
Dolce & Gabbana,2,handbag,2,2_2_017.png,-1,0,3,5,1,-1,0,20,4,7,-1,0,9,4,7,-1,0,17,8,6,-1,0,5,4,1
Dolce & Gabbana,2,handbag,2,2_2_018.png,-1,0,3,5,1,-1,-1,21,2,1,-1,1,27,2,6,-1,0,35,0,0,-1,0,17,1,3
Dolce & Gabbana,2,handbag,2,2_2_019.png,1,0,9,0,3,-1,0,3,6,0,-1,0,32,4,3,-1,0,18,5,2,-1,0,5,6,6
Dolce & Gabbana,2,handbag,2,2_2_020.png,-1,0,9,0,3,-1,-1,25,2,5,-1,-1,13,8,5,-1,0,28,4,0,-1,0,34,1,3
Dolce & Gabbana,2,handbag,2,2_2_021.png,1,0,8,0,3,-1,0,20,4,7,-1,0,21,4,3,-1,0,17,8,6,-1,0,32,3,6
Dolce & Gabbana,2,handbag,2,2_2_022.png,-1,0,0,8,7,-1,-1,0,9,9,-1,-1,10,3,8,-1,-1,19,2,7,-1,0,19,2,9
Dolce & Gabbana,2,handbag,2,2_2_023.png,-1,0,0,8,7,-1,-1,5,9,9,-1,-1,11,3,8,-1,-1,20,2,7,-1,0,6,2,9
Dolce & Gabbana,2,handbag,2,2_2_024.png,-1,0,4,8,6,-1,-1,0,9,9,-1,-1,19,3,8,-1,-1,43,2,7,-1,0,19,2,9
Dolce & Gabbana,2,handbag,2,2_2_025.png,-1,0,4,9,7,-1,-1,0,9,9,-1,-1,12,3,8,-1,-1,27,2,7,-1,0,15,5,4
Dolce & Gabbana,2,handbag,2,2_2_026.png,-1,0,4,8,7,-1,-1,0,9,9,-1,-1,19,3,8,-1,-1,21,2,7,-1,0,4,5,4
Dolce & Gabbana,2,handbag,2,2_2_027.png,-1,0,7,6,4,-1,-1,19,9,9,-1,-1,38,3,8,-1,-1,37,2,7,-1,0,4,5,4
Dolce & Gabbana,2,handbag,2,2_2_028.png,-1,0,4,8,7,-1,-1,0,9,9,-1,-1,19,3,8,-1,-1,38,2,7,-1,0,28,2,9
Dolce & Gabbana,2,handbag,2,2_2_029.png,0,0,5,2,2,-1,-1,8,2,1,-1,-1,16,2,6,-1,0,35,6,0,-1,0,3,1,5
Dolce & Gabbana,2,handbag,2,2_2_030.png,-1,0,0,3,7,-1,-1,7,9,9,-1,-1,19,3,8,-1,-1,0,4,7,-1,0,4,5,4
Dolce & Gabbana,2,handbag,2,2_2_031.png,1,0,9,0,3,-1,0,24,1,6,-1,0,21,9,9,-1,0,22,4,9,-1,0,7,8,5
Dolce & Gabbana,2,handbag,2,2_2_032.png,-1,0,8,0,3,-1,0,20,3,7,-1,0,1,4,7,-1,0,17,4,6,-1,0,8,9,7
Dolce & Gabbana,2,handbag,2,2_2_033.png,1,0,9,0,3,-1,0,12,1,3,-1,0,26,9,2,-1,0,22,4,1,-1,0,5,4,1
Dolce & Gabbana,2,handbag,2,2_2_034.png,-1,0,9,0,3,-1,-1,7,2,8,-1,-1,29,0,0,-1,0,3,7,3,-1,0,14,0,0
Dolce & Gabbana,2,handbag,2,2_2_035.png,1,0,8,0,3,-1,0,20,1,7,-1,0,26,9,2,-1,0,17,8,6,-1,0,8,9,1
Dolce & Gabbana,2,handbag,2,2_2_036.png,1,0,9,0,3,-1,0,15,1,3,-1,0,26,9,9,-1,0,22,4,9,-1,0,20,2,9
Dolce & Gabbana,2,handbag,2,2_2_037.png,-1,0,8,0,3,-1,0,22,3,7,-1,0,21,4,7,-1,0,17,4,6,-1,0,8,9,7
Dolce & Gabbana,2,handbag,2,2_2_038.png,1,0,9,0,3,-1,1,21,2,1,-1,1,13,0,5,-1,0,27,0,0,-1,0,22,0,8
Dolce & Gabbana,2,handbag,2,2_2_039.png,1,0,9,0,3,-1,0,24,4,6,-1,0,32,1,7,-1,0,24,8,9,-1,0,9,0,9
Dolce & Gabbana,2,handbag,2,2_2_040.png,1,0,9,0,3,-1,-1,18,2,5,-1,-1,14,0,5,-1,0,39,0,3,-1,0,27,8,0
Dolce & Gabbana,2,handbag,2,2_2_041.png,1,0,9,0,3,-1,0,11,1,3,-1,0,21,9,2,-1,0,22,8,9,-1,0,7,8,5
Dolce & Gabbana,2,handbag,2,2_2_042.png,1,0,9,0,3,-1,1,23,2,1,-1,1,29,2,6,-1,0,16,0,3,-1,0,3,1,5
Dolce & Gabbana,2,handbag,2,2_2_043.png,1,0,8,0,3,-1,1,23,2,1,-1,1,18,2,6,-1,0,16,0,3,-1,0,26,9,1
Dolce & Gabbana,2,handbag,2,2_2_044.png,1,0,9,0,3,-1,-1,6,6,2,-1,-1,38,4,1,-1,0,23,8,9,-1,0,26,2,1
Dolce & Gabbana,2,handbag,2,2_2_045.png,1,0,8,0,3,-1,1,9,2,1,-1,1,18,2,6,-1,0,4,0,3,-1,0,27,8,5
Dolce & Gabbana,2,handbag,2,2_2_046.png,1,0,9,0,3,-1,-1,6,6,2,-1,-1,38,4,1,-1,0,23,8,9,-1,0,29,9,7
Dolce & Gabbana,2,handbag,2,2_2_047.png,1,0,9,0,3,-1,0,19,7,6,-1,0,1,1,9,-1,0,24,5,2,-1,0,13,0,0
Dolce & Gabbana,2,handbag,2,2_2_048.png,1,0,9,0,3,-1,-1,23,2,8,-1,1,29,0,0,-1,0,3,7,3,-1,0,2,0,0
Dolce & Gabbana,2,handbag,2,2_2_049.png,1,0,9,0,3,-1,0,3,6,0,-1,0,32,4,1,-1,0,18,5,2,-1,0,9,8,0
Dolce & Gabbana,2,handbag,2,2_2_050.png,1,0,9,0,3,-1,-1,24,4,2,-1,-1,38,4,7,-1,0,24,8,9,-1,0,9,0,9
Dolce & Gabbana,2,handbag,2,2_2_051.png,1,0,9,0,3,-1,1,23,2,8,-1,1,29,0,0,-1,0,3,7,3,-1,0,11,8,9
Dolce & Gabbana,2,handbag,2,2_2_052.png,1,0,9,0,3,-1,-1,7,2,8,-1,-1,29,0,0,-1,0,4,0,3,-1,0,14,8,0
Dolce & Gabbana,2,handbag,2,2_2_053.png,1,0,9,0,3,-1,-1,19,7,8,-1,0,1,1,9,-1,0,24,5,2,-1,0,9,0,0
Dolce & Gabbana,2,handbag,2,2_2_054.png,1,0,9,0,3,-1,1,21,2,1,-1,1,14,2,6,-1,0,16,7,3,-1,0,33,1,0
Dolce & Gabbana,2,handbag,2,2_2_055.png,1,0,9,0,3,-1,1,23,2,1,-1,1,18,2,6,-1,0,39,0,3,-1,0,3,8,5
Dolce & Gabbana,2,handbag,2,2_2_056.png,1,0,9,0,3,-1,-1,8,2,5,-1,1,14,2,6,-1,-1,39,0,0,-1,0,3,1,3
Dolce & Gabbana,2,handbag,2,2_2_057.png,1,0,9,0,3,-1,-1,23,2,8,-1,-1,29,0,0,-1,0,3,7,3,-1,0,14,0,0
Dolce & Gabbana,2,handbag,2,2_2_058.png,1,0,9,0,3,-1,0,4,7,7,-1,0,15,4,7,-1,0,24,5,2,-1,0,25,7,2
Dolce & Gabbana,2,handbag,2,2_2_059.png,1,0,9,0,3,-1,-1,8,2,8,-1,-1,18,0,0,-1,0,3,7,3,-1,0,9,2,9
Dolce & Gabbana,2,handbag,2,2_2_060.png,1,0,9,0,3,-1,0,19,7,8,-1,0,9,1,7,-1,0,24,5,2,-1,0,11,8,0
Dolce & Gabbana,2,handbag,2,2_2_061.png,1,0,9,0,3,-1,1,23,2,8,-1,1,29,0,0,-1,0,16,7,3,-1,0,27,8,0
Dolce & Gabbana,2,handbag,2,2_2_062.png,-1,0,9,0,3,-1,-1,8,2,1,-1,-1,16,2,6,-1,0,28,6,0,-1,0,10,6,6
Dolce & Gabbana,2,handbag,2,2_2_063.png,1,0,9,0,3,-1,-1,8,2,5,-1,-1,13,0,5,-1,0,27,0,3,-1,0,13,0,0
Dolce & Gabbana,2,handbag,2,2_2_064.png,1,0,9,0,3,-1,0,15,4,3,-1,-1,1,1,0,-1,0,24,5,2,-1,0,9,0,9
Dolce & Gabbana,2,handbag,2,2_2_065.png,1,0,9,0,3,-1,-1,23,2,1,-1,-1,8,0,6,-1,0,39,0,3,-1,0,14,1,3
